sls_ord_num,sls_prd_key,sls_cust_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price,dwh_create_date
SO55191,PK-7098,11177,2013-03-29,2013-04-05,2013-04-10,2,1,2,2024-12-30 14:06:36.9733333
SO55192,TI-R628,28991,2013-03-29,2013-04-05,2013-04-10,25,1,25,2024-12-30 14:06:36.9733333
SO55192,TT-R982,28991,2013-03-29,2013-04-05,2013-04-10,4,1,4,2024-12-30 14:06:36.9733333
SO55192,HL-U509-B,28991,2013-03-29,2013-04-05,2013-04-10,35,1,35,2024-12-30 14:06:36.9733333
SO55193,TI-R628,11215,2013-03-29,2013-04-05,2013-04-10,25,1,25,2024-12-30 14:06:36.9733333
SO55193,LJ-0192-S,11215,2013-03-29,2013-04-05,2013-04-10,50,1,50,2024-12-30 14:06:36.9733333
SO55193,GL-H102-L,11215,2013-03-29,2013-04-05,2013-04-10,24,1,24,2024-12-30 14:06:36.9733333
SO55194,TT-R982,15816,2013-03-29,2013-04-05,2013-04-10,4,1,4,2024-12-30 14:06:36.9733333
SO55194,TI-R982,15816,2013-03-29,2013-04-05,2013-04-10,33,1,33,2024-12-30 14:06:36.9733333
SO55195,TT-M928,17387,2013-03-29,2013-04-05,2013-04-10,5,1,5,2024-12-30 14:06:36.9733333
SO55195,TI-M602,17387,2013-03-29,2013-04-05,2013-04-10,30,1,30,2024-12-30 14:06:36.9733333
SO55195,PK-7098,17387,2013-03-29,2013-04-05,2013-04-10,2,1,2,2024-12-30 14:06:36.9733333
SO55196,WB-H098,20513,2013-03-29,2013-04-05,2013-04-10,5,1,5,2024-12-30 14:06:36.9733333
SO55196,BC-M005,20513,2013-03-29,2013-04-05,2013-04-10,10,1,10,2024-12-30 14:06:36.9733333
SO55196,GL-H102-L,20513,2013-03-29,2013-04-05,2013-04-10,24,1,24,2024-12-30 14:06:36.9733333
SO55196,HL-U509-R,20513,2013-03-29,2013-04-05,2013-04-10,35,1,35,2024-12-30 14:06:36.9733333
SO55197,WB-H098,12363,2013-03-29,2013-04-05,2013-04-10,5,1,5,2024-12-30 14:06:36.9733333
SO55197,BC-M005,12363,2013-03-29,2013-04-05,2013-04-10,10,1,10,2024-12-30 14:06:36.9733333
SO55197,HL-U509,12363,2013-03-29,2013-04-05,2013-04-10,35,1,35,2024-12-30 14:06:36.9733333
SO55198,CA-1098,19881,2013-03-29,2013-04-05,2013-04-10,9,1,9,2024-12-30 14:06:36.9733333
SO55198,SH-W890-L,19881,2013-03-29,2013-04-05,2013-04-10,70,1,70,2024-12-30 14:06:36.9733333
SO55199,BC-M005,20766,2013-03-29,2013-04-05,2013-04-10,10,1,10,2024-12-30 14:06:36.9733333
SO55199,WB-H098,20766,2013-03-29,2013-04-05,2013-04-10,5,1,5,2024-12-30 14:06:36.9733333
SO55200,BC-M005,20520,2013-03-29,2013-04-05,2013-04-10,10,1,10,2024-12-30 14:06:36.9733333
SO55200,WB-H098,20520,2013-03-29,2013-04-05,2013-04-10,5,1,5,2024-12-30 14:06:36.9733333
SO55201,WB-H098,18574,2013-03-29,2013-04-05,2013-04-10,5,1,5,2024-12-30 14:06:36.9733333
SO55201,HL-U509,18574,2013-03-29,2013-04-05,2013-04-10,35,1,35,2024-12-30 14:06:36.9733333
SO55202,WB-H098,23879,2013-03-29,2013-04-05,2013-04-10,5,1,5,2024-12-30 14:06:36.9733333
SO55202,HL-U509-B,23879,2013-03-29,2013-04-05,2013-04-10,35,1,35,2024-12-30 14:06:36.9733333
SO55202,GL-H102-L,23879,2013-03-29,2013-04-05,2013-04-10,24,1,24,2024-12-30 14:06:36.9733333
SO55203,TT-M928,15871,2013-03-29,2013-04-05,2013-04-10,5,1,5,2024-12-30 14:06:36.9733333
SO55203,HL-U509,15871,2013-03-29,2013-04-05,2013-04-10,35,1,35,2024-12-30 14:06:36.9733333
SO55204,TT-M928,23591,2013-03-29,2013-04-05,2013-04-10,5,1,5,2024-12-30 14:06:36.9733333
SO55204,PK-7098,23591,2013-03-29,2013-04-05,2013-04-10,2,1,2,2024-12-30 14:06:36.9733333
SO55205,TT-M928,19870,2013-03-29,2013-04-05,2013-04-10,5,1,5,2024-12-30 14:06:36.9733333
SO55205,HL-U509-B,19870,2013-03-29,2013-04-05,2013-04-10,35,1,35,2024-12-30 14:06:36.9733333
SO55206,FE-6654,16306,2013-03-29,2013-04-05,2013-04-10,22,1,22,2024-12-30 14:06:36.9733333
SO55207,TI-M267,20596,2013-03-29,2013-04-05,2013-04-10,25,1,25,2024-12-30 14:06:36.9733333
SO55207,TT-M928,20596,2013-03-29,2013-04-05,2013-04-10,5,1,5,2024-12-30 14:06:36.9733333
SO55207,PK-7098,20596,2013-03-29,2013-04-05,2013-04-10,2,1,2,2024-12-30 14:06:36.9733333
SO55208,TI-M602,17721,2013-03-29,2013-04-05,2013-04-10,30,1,30,2024-12-30 14:06:36.9733333
SO55208,TT-M928,17721,2013-03-29,2013-04-05,2013-04-10,5,1,5,2024-12-30 14:06:36.9733333
SO55208,HL-U509,17721,2013-03-29,2013-04-05,2013-04-10,35,1,35,2024-12-30 14:06:36.9733333
SO55209,WB-H098,17104,2013-03-29,2013-04-05,2013-04-10,5,1,5,2024-12-30 14:06:36.9733333
SO55210,TI-R092,25516,2013-03-29,2013-04-05,2013-04-10,21,1,21,2024-12-30 14:06:36.9733333
SO55211,WB-H098,21845,2013-03-29,2013-04-05,2013-04-10,5,1,5,2024-12-30 14:06:36.9733333
SO55212,TI-T723,11392,2013-03-29,2013-04-05,2013-04-10,29,1,29,2024-12-30 14:06:36.9733333
SO55213,TI-R092,12309,2013-03-29,2013-04-05,2013-04-10,21,1,21,2024-12-30 14:06:36.9733333
SO55213,PK-7098,12309,2013-03-29,2013-04-05,2013-04-10,2,1,2,2024-12-30 14:06:36.9733333
SO55214,TT-T092,15701,2013-03-29,2013-04-05,2013-04-10,5,1,5,2024-12-30 14:06:36.9733333
SO55214,PK-7098,15701,2013-03-29,2013-04-05,2013-04-10,2,1,2,2024-12-30 14:06:36.9733333
SO55215,TI-M823,11153,2013-03-29,2013-04-05,2013-04-10,35,1,35,2024-12-30 14:06:36.9733333
SO55215,TT-M928,11153,2013-03-29,2013-04-05,2013-04-10,5,1,5,2024-12-30 14:06:36.9733333
SO55215,PK-7098,11153,2013-03-29,2013-04-05,2013-04-10,2,1,2,2024-12-30 14:06:36.9733333
SO55216,TI-M823,12185,2013-03-29,2013-04-05,2013-04-10,35,1,35,2024-12-30 14:06:36.9733333
SO55216,TT-M928,12185,2013-03-29,2013-04-05,2013-04-10,5,1,5,2024-12-30 14:06:36.9733333
SO55216,PK-7098,12185,2013-03-29,2013-04-05,2013-04-10,2,1,2,2024-12-30 14:06:36.9733333
SO55217,TI-M823,11890,2013-03-29,2013-04-05,2013-04-10,35,1,35,2024-12-30 14:06:36.9733333
SO55217,TT-M928,11890,2013-03-29,2013-04-05,2013-04-10,5,1,5,2024-12-30 14:06:36.9733333
SO55217,FE-6654,11890,2013-03-29,2013-04-05,2013-04-10,22,1,22,2024-12-30 14:06:36.9733333
SO55217,SO-R809-M,11890,2013-03-29,2013-04-05,2013-04-10,9,1,9,2024-12-30 14:06:36.9733333
SO55218,FE-6654,12951,2013-03-29,2013-04-05,2013-04-10,22,1,22,2024-12-30 14:06:36.9733333
SO55218,CA-1098,12951,2013-03-29,2013-04-05,2013-04-10,9,1,9,2024-12-30 14:06:36.9733333
SO55219,BK-R89B-44,20324,2013-03-29,2013-04-05,2013-04-10,2443,1,2443,2024-12-30 14:06:36.9733333
SO55219,TT-R982,20324,2013-03-29,2013-04-05,2013-04-10,4,1,4,2024-12-30 14:06:36.9733333
SO55219,TI-R982,20324,2013-03-29,2013-04-05,2013-04-10,33,1,33,2024-12-30 14:06:36.9733333
SO55219,VE-C304-M,20324,2013-03-29,2013-04-05,2013-04-10,64,1,64,2024-12-30 14:06:36.9733333
SO55220,BK-M68S-46,12193,2013-03-29,2013-04-05,2013-04-10,2320,1,2320,2024-12-30 14:06:36.9733333
SO55220,TI-M823,12193,2013-03-29,2013-04-05,2013-04-10,35,1,35,2024-12-30 14:06:36.9733333
SO55220,TT-M928,12193,2013-03-29,2013-04-05,2013-04-10,5,1,5,2024-12-30 14:06:36.9733333
SO55220,HL-U509-R,12193,2013-03-29,2013-04-05,2013-04-10,35,1,35,2024-12-30 14:06:36.9733333
SO55221,BK-T18Y-62,14157,2013-03-29,2013-04-05,2013-04-10,742,1,742,2024-12-30 14:06:36.9733333
SO55221,HL-U509,14157,2013-03-29,2013-04-05,2013-04-10,35,1,35,2024-12-30 14:06:36.9733333
SO55222,BK-R79Y-44,18703,2013-03-29,2013-04-05,2013-04-10,1701,1,1701,2024-12-30 14:06:36.9733333
SO55222,HL-U509,18703,2013-03-29,2013-04-05,2013-04-10,35,1,35,2024-12-30 14:06:36.9733333
SO55223,BK-R19B-48,20821,2013-03-29,2013-04-05,2013-04-10,540,1,540,2024-12-30 14:06:36.9733333
SO55224,BK-T79U-50,28928,2013-03-29,2013-04-05,2013-04-10,2384,1,2384,2024-12-30 14:06:36.9733333
SO55224,HL-U509-B,28928,2013-03-29,2013-04-05,2013-04-10,35,1,35,2024-12-30 14:06:36.9733333
SO55224,SJ-0194-X,28928,2013-03-29,2013-04-05,2013-04-10,54,1,54,2024-12-30 14:06:36.9733333
SO55225,BK-R89B-58,16743,2013-03-29,2013-04-05,2013-04-10,2443,1,2443,2024-12-30 14:06:36.9733333
SO55225,BC-R205,16743,2013-03-29,2013-04-05,2013-04-10,9,1,9,2024-12-30 14:06:36.9733333
SO55225,WB-H098,16743,2013-03-29,2013-04-05,2013-04-10,5,1,5,2024-12-30 14:06:36.9733333
SO55225,HL-U509-B,16743,2013-03-29,2013-04-05,2013-04-10,35,1,35,2024-12-30 14:06:36.9733333
SO55226,BK-R89B-52,18909,2013-03-29,2013-04-05,2013-04-10,2443,1,2443,2024-12-30 14:06:36.9733333
SO55226,WB-H098,18909,2013-03-29,2013-04-05,2013-04-10,5,1,5,2024-12-30 14:06:36.9733333
SO55226,BC-R205,18909,2013-03-29,2013-04-05,2013-04-10,9,1,9,2024-12-30 14:06:36.9733333
SO55227,BK-M18B-44,15830,2013-03-29,2013-04-05,2013-04-10,540,1,540,2024-12-30 14:06:36.9733333
SO55227,WB-H098,15830,2013-03-29,2013-04-05,2013-04-10,5,1,5,2024-12-30 14:06:36.9733333
SO55227,BC-M005,15830,2013-03-29,2013-04-05,2013-04-10,10,1,10,2024-12-30 14:06:36.9733333
SO55227,SJ-0194-X,15830,2013-03-29,2013-04-05,2013-04-10,54,1,54,2024-12-30 14:06:36.9733333
SO55228,BK-M68S-42,11896,2013-03-29,2013-04-05,2013-04-10,2320,1,2320,2024-12-30 14:06:36.9733333
SO55228,FE-6654,11896,2013-03-29,2013-04-05,2013-04-10,22,1,22,2024-12-30 14:06:36.9733333
SO55229,BK-R19B-48,21653,2013-03-29,2013-04-05,2013-04-10,540,1,540,2024-12-30 14:06:36.9733333
SO55229,BC-R205,21653,2013-03-29,2013-04-05,2013-04-10,9,1,9,2024-12-30 14:06:36.9733333
SO55229,WB-H098,21653,2013-03-29,2013-04-05,2013-04-10,5,1,5,2024-12-30 14:06:36.9733333
SO55229,HL-U509,21653,2013-03-29,2013-04-05,2013-04-10,35,1,35,2024-12-30 14:06:36.9733333
SO55230,BK-R19B-48,21791,2013-03-29,2013-04-05,2013-04-10,540,1,540,2024-12-30 14:06:36.9733333
SO55230,HL-U509,21791,2013-03-29,2013-04-05,2013-04-10,35,1,35,2024-12-30 14:06:36.9733333
SO55231,BK-R64Y-42,19716,2013-03-29,2013-04-05,2013-04-10,1120,1,1120,2024-12-30 14:06:36.9733333
SO55231,HL-U509,19716,2013-03-29,2013-04-05,2013-04-10,35,1,35,2024-12-30 14:06:36.9733333
SO55232,BK-T79U-46,25702,2013-03-29,2013-04-05,2013-04-10,2384,1,2384,2024-12-30 14:06:36.9733333
SO55232,HL-U509,25702,2013-03-29,2013-04-05,2013-04-10,35,1,35,2024-12-30 14:06:36.9733333
SO55332,BK-R64Y-48,23571,2013-03-30,2013-04-06,2013-04-11,1120,1,1120,2024-12-30 14:06:36.9733333
SO55333,BK-M68B-38,12640,2013-03-30,2013-04-06,2013-04-11,2295,1,2295,2024-12-30 14:06:36.9733333
SO55333,BC-M005,12640,2013-03-30,2013-04-06,2013-04-11,10,1,10,2024-12-30 14:06:36.9733333
SO55333,WB-H098,12640,2013-03-30,2013-04-06,2013-04-11,5,1,5,2024-12-30 14:06:36.9733333
SO55334,TI-M823,21220,2013-03-30,2013-04-06,2013-04-11,35,1,35,2024-12-30 14:06:36.9733333
SO55334,TT-M928,21220,2013-03-30,2013-04-06,2013-04-11,5,1,5,2024-12-30 14:06:36.9733333
SO55334,HL-U509-B,21220,2013-03-30,2013-04-06,2013-04-11,35,1,35,2024-12-30 14:06:36.9733333
SO55335,BC-M005,11458,2013-03-30,2013-04-06,2013-04-11,10,1,10,2024-12-30 14:06:36.9733333
SO55335,WB-H098,11458,2013-03-30,2013-04-06,2013-04-11,5,1,5,2024-12-30 14:06:36.9733333
SO55335,CA-1098,11458,2013-03-30,2013-04-06,2013-04-11,9,1,9,2024-12-30 14:06:36.9733333
SO55336,LJ-0192-X,14232,2013-03-30,2013-04-06,2013-04-11,50,1,50,2024-12-30 14:06:36.9733333
SO55337,GL-H102-S,11758,2013-03-30,2013-04-06,2013-04-11,24,1,24,2024-12-30 14:06:36.9733333
SO55338,LJ-0192-S,14061,2013-03-30,2013-04-06,2013-04-11,50,1,50,2024-12-30 14:06:36.9733333
SO55339,TI-T723,19604,2013-03-30,2013-04-06,2013-04-11,29,1,29,2024-12-30 14:06:36.9733333
SO55339,TT-T092,19604,2013-03-30,2013-04-06,2013-04-11,5,1,5,2024-12-30 14:06:36.9733333
SO55339,HY-1023-70,19604,2013-03-30,2013-04-06,2013-04-11,55,1,55,2024-12-30 14:06:36.9733333
SO55339,CA-1098,19604,2013-03-30,2013-04-06,2013-04-11,9,1,9,2024-12-30 14:06:36.9733333
SO55339,LJ-0192-M,19604,2013-03-30,2013-04-06,2013-04-11,50,1,50,2024-12-30 14:06:36.9733333
SO55340,TI-T723,19625,2013-03-30,2013-04-06,2013-04-11,29,1,29,2024-12-30 14:06:36.9733333
SO55341,BK-M18B-44,14930,2013-03-30,2013-04-06,2013-04-11,540,1,540,2024-12-30 14:06:36.9733333
SO55342,TT-T092,11287,2013-03-30,2013-04-06,2013-04-11,5,1,5,2024-12-30 14:06:36.9733333
SO55342,PK-7098,11287,2013-03-30,2013-04-06,2013-04-11,2,1,2,2024-12-30 14:06:36.9733333
SO55342,CL-9009,11287,2013-03-30,2013-04-06,2013-04-11,8,1,8,2024-12-30 14:06:36.9733333
SO55343,TI-R092,28054,2013-03-30,2013-04-06,2013-04-11,21,1,21,2024-12-30 14:06:36.9733333
SO55343,TT-R982,28054,2013-03-30,2013-04-06,2013-04-11,4,1,4,2024-12-30 14:06:36.9733333
SO55344,TI-M267,25005,2013-03-30,2013-04-06,2013-04-11,25,1,25,2024-12-30 14:06:36.9733333
SO55344,TT-M928,25005,2013-03-30,2013-04-06,2013-04-11,5,1,5,2024-12-30 14:06:36.9733333
SO55344,HL-U509,25005,2013-03-30,2013-04-06,2013-04-11,35,1,35,2024-12-30 14:06:36.9733333
SO55345,TT-R982,24944,2013-03-30,2013-04-06,2013-04-11,4,1,4,2024-12-30 14:06:36.9733333
SO55345,TI-R982,24944,2013-03-30,2013-04-06,2013-04-11,33,1,33,2024-12-30 14:06:36.9733333
SO55345,HL-U509,24944,2013-03-30,2013-04-06,2013-04-11,35,1,35,2024-12-30 14:06:36.9733333
SO55345,SJ-0194-S,24944,2013-03-30,2013-04-06,2013-04-11,54,1,54,2024-12-30 14:06:36.9733333
SO55346,TI-M267,26688,2013-03-30,2013-04-06,2013-04-11,25,1,25,2024-12-30 14:06:36.9733333
SO55346,TT-M928,26688,2013-03-30,2013-04-06,2013-04-11,5,1,5,2024-12-30 14:06:36.9733333
SO55346,HL-U509,26688,2013-03-30,2013-04-06,2013-04-11,35,1,35,2024-12-30 14:06:36.9733333
SO55347,TI-R982,25065,2013-03-30,2013-04-06,2013-04-11,33,1,33,2024-12-30 14:06:36.9733333
SO55347,TT-R982,25065,2013-03-30,2013-04-06,2013-04-11,4,1,4,2024-12-30 14:06:36.9733333
SO55347,HL-U509-R,25065,2013-03-30,2013-04-06,2013-04-11,35,1,35,2024-12-30 14:06:36.9733333
SO55348,BC-M005,21307,2013-03-30,2013-04-06,2013-04-11,10,1,10,2024-12-30 14:06:36.9733333
SO55348,WB-H098,21307,2013-03-30,2013-04-06,2013-04-11,5,1,5,2024-12-30 14:06:36.9733333
SO55348,CA-1098,21307,2013-03-30,2013-04-06,2013-04-11,9,1,9,2024-12-30 14:06:36.9733333
SO55349,SH-W890-L,19880,2013-03-30,2013-04-06,2013-04-11,70,1,70,2024-12-30 14:06:36.9733333
SO55350,SH-W890-S,28600,2013-03-30,2013-04-06,2013-04-11,70,1,70,2024-12-30 14:06:36.9733333
SO55350,LJ-0192-L,28600,2013-03-30,2013-04-06,2013-04-11,50,1,50,2024-12-30 14:06:36.9733333
SO55351,WB-H098,17693,2013-03-30,2013-04-06,2013-04-11,5,1,5,2024-12-30 14:06:36.9733333
SO55351,CA-1098,17693,2013-03-30,2013-04-06,2013-04-11,9,1,9,2024-12-30 14:06:36.9733333
SO55352,TT-M928,15307,2013-03-30,2013-04-06,2013-04-11,5,1,5,2024-12-30 14:06:36.9733333
SO55352,HL-U509-B,15307,2013-03-30,2013-04-06,2013-04-11,35,1,35,2024-12-30 14:06:36.9733333
SO55353,FE-6654,18637,2013-03-30,2013-04-06,2013-04-11,22,1,22,2024-12-30 14:06:36.9733333
SO55353,BC-M005,18637,2013-03-30,2013-04-06,2013-04-11,10,1,10,2024-12-30 14:06:36.9733333
SO55353,WB-H098,18637,2013-03-30,2013-04-06,2013-04-11,5,1,5,2024-12-30 14:06:36.9733333
SO55353,HY-1023-70,18637,2013-03-30,2013-04-06,2013-04-11,55,1,55,2024-12-30 14:06:36.9733333
SO55354,TI-M602,20594,2013-03-30,2013-04-06,2013-04-11,30,1,30,2024-12-30 14:06:36.9733333
SO55354,TT-M928,20594,2013-03-30,2013-04-06,2013-04-11,5,1,5,2024-12-30 14:06:36.9733333
SO55354,CL-9009,20594,2013-03-30,2013-04-06,2013-04-11,8,1,8,2024-12-30 14:06:36.9733333
SO55355,FE-6654,12838,2013-03-30,2013-04-06,2013-04-11,22,1,22,2024-12-30 14:06:36.9733333
SO55355,BC-M005,12838,2013-03-30,2013-04-06,2013-04-11,10,1,10,2024-12-30 14:06:36.9733333
SO55355,WB-H098,12838,2013-03-30,2013-04-06,2013-04-11,5,1,5,2024-12-30 14:06:36.9733333
SO55356,TI-R628,19929,2013-03-30,2013-04-06,2013-04-11,25,1,25,2024-12-30 14:06:36.9733333
SO55356,TT-R982,19929,2013-03-30,2013-04-06,2013-04-11,4,1,4,2024-12-30 14:06:36.9733333
SO55356,HL-U509-R,19929,2013-03-30,2013-04-06,2013-04-11,35,1,35,2024-12-30 14:06:36.9733333
SO55357,WB-H098,23976,2013-03-30,2013-04-06,2013-04-11,5,1,5,2024-12-30 14:06:36.9733333
SO55358,WB-H098,23966,2013-03-30,2013-04-06,2013-04-11,5,1,5,2024-12-30 14:06:36.9733333
SO55358,GL-H102-M,23966,2013-03-30,2013-04-06,2013-04-11,24,1,24,2024-12-30 14:06:36.9733333
SO55359,WB-H098,19252,2013-03-30,2013-04-06,2013-04-11,5,1,5,2024-12-30 14:06:36.9733333
SO55359,HY-1023-70,19252,2013-03-30,2013-04-06,2013-04-11,55,1,55,2024-12-30 14:06:36.9733333
SO55359,HL-U509-R,19252,2013-03-30,2013-04-06,2013-04-11,35,1,35,2024-12-30 14:06:36.9733333
SO55360,TI-R092,26894,2013-03-30,2013-04-06,2013-04-11,21,1,21,2024-12-30 14:06:36.9733333
SO55360,PK-7098,26894,2013-03-30,2013-04-06,2013-04-11,2,1,2,2024-12-30 14:06:36.9733333
SO55361,TT-M928,20949,2013-03-30,2013-04-06,2013-04-11,5,1,5,2024-12-30 14:06:36.9733333
SO55361,TI-M602,20949,2013-03-30,2013-04-06,2013-04-11,30,1,30,2024-12-30 14:06:36.9733333
SO55361,RA-H123,20949,2013-03-30,2013-04-06,2013-04-11,120,1,120,2024-12-30 14:06:36.9733333
SO55362,TT-T092,28543,2013-03-30,2013-04-06,2013-04-11,5,1,5,2024-12-30 14:06:36.9733333
SO55362,TI-T723,28543,2013-03-30,2013-04-06,2013-04-11,29,1,29,2024-12-30 14:06:36.9733333
SO55362,LJ-0192-L,28543,2013-03-30,2013-04-06,2013-04-11,50,1,50,2024-12-30 14:06:36.9733333
SO55362,GL-H102-S,28543,2013-03-30,2013-04-06,2013-04-11,24,1,24,2024-12-30 14:06:36.9733333
SO55363,TI-T723,20731,2013-03-30,2013-04-06,2013-04-11,29,1,29,2024-12-30 14:06:36.9733333
SO55363,TT-T092,20731,2013-03-30,2013-04-06,2013-04-11,5,1,5,2024-12-30 14:06:36.9733333
SO55363,BC-R205,20731,2013-03-30,2013-04-06,2013-04-11,9,1,9,2024-12-30 14:06:36.9733333
SO55364,TT-R982,12465,2013-03-30,2013-04-06,2013-04-11,4,1,4,2024-12-30 14:06:36.9733333
SO55364,TI-R092,12465,2013-03-30,2013-04-06,2013-04-11,21,1,21,2024-12-30 14:06:36.9733333
SO55364,CL-9009,12465,2013-03-30,2013-04-06,2013-04-11,8,1,8,2024-12-30 14:06:36.9733333
SO55365,TT-T092,25638,2013-03-30,2013-04-06,2013-04-11,5,1,5,2024-12-30 14:06:36.9733333
SO55365,HL-U509-R,25638,2013-03-30,2013-04-06,2013-04-11,35,1,35,2024-12-30 14:06:36.9733333
SO55366,TT-T092,13788,2013-03-30,2013-04-06,2013-04-11,5,1,5,2024-12-30 14:06:36.9733333
SO55366,TI-T723,13788,2013-03-30,2013-04-06,2013-04-11,29,1,29,2024-12-30 14:06:36.9733333
SO55367,TT-T092,17642,2013-03-30,2013-04-06,2013-04-11,5,1,5,2024-12-30 14:06:36.9733333
SO55367,BC-R205,17642,2013-03-30,2013-04-06,2013-04-11,9,1,9,2024-12-30 14:06:36.9733333
SO55367,WB-H098,17642,2013-03-30,2013-04-06,2013-04-11,5,1,5,2024-12-30 14:06:36.9733333
SO55367,CA-1098,17642,2013-03-30,2013-04-06,2013-04-11,9,1,9,2024-12-30 14:06:36.9733333
SO55368,FE-6654,12896,2013-03-30,2013-04-06,2013-04-11,22,1,22,2024-12-30 14:06:36.9733333
SO55368,BC-M005,12896,2013-03-30,2013-04-06,2013-04-11,10,1,10,2024-12-30 14:06:36.9733333
SO55368,WB-H098,12896,2013-03-30,2013-04-06,2013-04-11,5,1,5,2024-12-30 14:06:36.9733333
SO55368,CL-9009,12896,2013-03-30,2013-04-06,2013-04-11,8,1,8,2024-12-30 14:06:36.9733333
SO55369,TI-M823,12433,2013-03-30,2013-04-06,2013-04-11,35,1,35,2024-12-30 14:06:36.9733333
SO55369,TT-M928,12433,2013-03-30,2013-04-06,2013-04-11,5,1,5,2024-12-30 14:06:36.9733333
SO55369,HL-U509,12433,2013-03-30,2013-04-06,2013-04-11,35,1,35,2024-12-30 14:06:36.9733333
SO55370,BC-R205,11566,2013-03-30,2013-04-06,2013-04-11,9,1,9,2024-12-30 14:06:36.9733333
SO55370,WB-H098,11566,2013-03-30,2013-04-06,2013-04-11,5,1,5,2024-12-30 14:06:36.9733333
SO55371,BK-R79Y-44,14131,2013-03-30,2013-04-06,2013-04-11,1701,1,1701,2024-12-30 14:06:36.9733333
SO55371,HL-U509,14131,2013-03-30,2013-04-06,2013-04-11,35,1,35,2024-12-30 14:06:36.9733333
SO55372,BK-T79Y-54,29179,2013-03-30,2013-04-06,2013-04-11,2384,1,2384,2024-12-30 14:06:36.9733333
SO55372,CA-1098,29179,2013-03-30,2013-04-06,2013-04-11,9,1,9,2024-12-30 14:06:36.9733333
SO55373,BK-T18Y-44,28846,2013-03-30,2013-04-06,2013-04-11,742,1,742,2024-12-30 14:06:36.9733333
SO55374,BK-M68B-42,12341,2013-03-30,2013-04-06,2013-04-11,2295,1,2295,2024-12-30 14:06:36.9733333
SO55375,BK-T44U-46,25384,2013-03-30,2013-04-06,2013-04-11,1215,1,1215,2024-12-30 14:06:36.9733333
SO55375,HL-U509,25384,2013-03-30,2013-04-06,2013-04-11,35,1,35,2024-12-30 14:06:36.9733333
SO55376,BK-T44U-60,25382,2013-03-30,2013-04-06,2013-04-11,1215,1,1215,2024-12-30 14:06:36.9733333
SO55376,TT-T092,25382,2013-03-30,2013-04-06,2013-04-11,5,1,5,2024-12-30 14:06:36.9733333
SO55376,TI-T723,25382,2013-03-30,2013-04-06,2013-04-11,29,1,29,2024-12-30 14:06:36.9733333
SO55376,HL-U509-R,25382,2013-03-30,2013-04-06,2013-04-11,35,1,35,2024-12-30 14:06:36.9733333
SO55377,BK-R19B-44,22885,2013-03-30,2013-04-06,2013-04-11,540,1,540,2024-12-30 14:06:36.9733333
SO55377,BC-R205,22885,2013-03-30,2013-04-06,2013-04-11,9,1,9,2024-12-30 14:06:36.9733333
SO55378,BK-R64Y-48,20062,2013-03-30,2013-04-06,2013-04-11,1120,1,1120,2024-12-30 14:06:36.9733333
SO55378,HL-U509-B,20062,2013-03-30,2013-04-06,2013-04-11,35,1,35,2024-12-30 14:06:36.9733333
SO55378,LJ-0192-S,20062,2013-03-30,2013-04-06,2013-04-11,50,1,50,2024-12-30 14:06:36.9733333
SO55378,CA-1098,20062,2013-03-30,2013-04-06,2013-04-11,9,1,9,2024-12-30 14:06:36.9733333
SO55379,BK-R19B-48,11484,2013-03-30,2013-04-06,2013-04-11,540,1,540,2024-12-30 14:06:36.9733333
SO55379,BC-R205,11484,2013-03-30,2013-04-06,2013-04-11,9,1,9,2024-12-30 14:06:36.9733333
SO55380,BK-R19B-48,26222,2013-03-30,2013-04-06,2013-04-11,540,1,540,2024-12-30 14:06:36.9733333
SO55380,TI-R092,26222,2013-03-30,2013-04-06,2013-04-11,21,1,21,2024-12-30 14:06:36.9733333
SO55381,BK-R19B-48,21090,2013-03-30,2013-04-06,2013-04-11,540,1,540,2024-12-30 14:06:36.9733333
SO55381,BC-R205,21090,2013-03-30,2013-04-06,2013-04-11,9,1,9,2024-12-30 14:06:36.9733333
SO55382,BK-T79Y-46,15626,2013-03-30,2013-04-06,2013-04-11,2384,1,2384,2024-12-30 14:06:36.9733333
SO55382,BC-R205,15626,2013-03-30,2013-04-06,2013-04-11,9,1,9,2024-12-30 14:06:36.9733333
SO55382,WB-H098,15626,2013-03-30,2013-04-06,2013-04-11,5,1,5,2024-12-30 14:06:36.9733333
SO55382,GL-H102-L,15626,2013-03-30,2013-04-06,2013-04-11,24,1,24,2024-12-30 14:06:36.9733333
SO55383,BK-T79U-50,15357,2013-03-30,2013-04-06,2013-04-11,2384,1,2384,2024-12-30 14:06:36.9733333
SO55383,HL-U509,15357,2013-03-30,2013-04-06,2013-04-11,35,1,35,2024-12-30 14:06:36.9733333
SO55384,BK-M68S-46,12637,2013-03-31,2013-04-07,2013-04-12,2320,1,2320,2024-12-30 14:06:36.9733333
SO55384,FE-6654,12637,2013-03-31,2013-04-07,2013-04-12,22,1,22,2024-12-30 14:06:36.9733333
SO55384,HL-U509-R,12637,2013-03-31,2013-04-07,2013-04-12,35,1,35,2024-12-30 14:06:36.9733333
SO55385,WB-H098,11331,2013-03-31,2013-04-07,2013-04-12,5,1,5,2024-12-30 14:06:36.9733333
SO55385,BC-R205,11331,2013-03-31,2013-04-07,2013-04-12,9,1,9,2024-12-30 14:06:36.9733333
